RowID,CCNumber,CrimeDateTime,CrimeCode,Description,Inside_Outside,Post,Gender,Age,Race,Ethnicity,Location,New_District,Neighborhood,Latitude,Longitude,GeoLocation,PremiseType,Total_Incidents,x,y
172924,24K04886,2024-11-16 03:45:00,4E,COMMON ASSAULT,I,512.0,M,41.0,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,2900 N CHARLES ST,NORTHERN,CHARLES VILLAGE,39.323308,-76.617268,"(39.323308,-76.617268)",OTHER/RESIDENTIAL                                 ,1,-76.617268,39.3233080000001
172926,24K04892,2024-11-16 04:50:00,5A,BURGLARY,I,525.0,M,50.0,WHITE,NOT_HISPANIC_OR_LATINO,3800 FENCHURCH RD,NORTHERN,GUILFORD,39.334265,-76.611834,"(39.334265,-76.611834)",OTHER/RESIDENTIAL                                 ,1,-76.611834,39.3342650000001
173098,24K04896,2024-11-16 05:25:00,3A,ROBBERY,O,315.0,M,58.0,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,THE ALAMEDA,EASTERN,COLDSTREAM HOMESTEAD MONTEBELLO,39.32660645469493,-76.5944389360234,"(39.32660645469493,-76.5944389360234)",STREET                                            ,1,-76.594438936,39.326606455
172119,24K04935,2024-11-16 10:23:00,6J,LARCENY,I,314.0,DK,DK,DK, ,2000 HARFORD RD,EASTERN,EAST BALTIMORE MIDWAY,39.313487,-76.598787,"(39.313487,-76.598787)",WHOLESALEDISC. STOR                               ,1,-76.598787,39.3134870000001
175826,24K04950,2024-11-16 11:53:00,6J,LARCENY,I,314.0,DK,DK,DK, ,2000 HARFORD RD,EASTERN,EAST BALTIMORE MIDWAY,39.313487,-76.598787,"(39.313487,-76.598787)",CONVENIENCE STORE                                 ,1,-76.598787,39.3134870000001
173786,24K05057,2024-11-16 15:50:00,5A,BURGLARY,I,733.0,F,46.0,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,2400 WOODBROOK AVE,WESTERN,PENN NORTH,39.311117,-76.641833,"(39.311117,-76.641833)",OTHER/RESIDENTIAL                                 ,1,-76.641833,39.311117
172194,24K05217,2024-11-16 18:00:00,6G,LARCENY,O,525.0,F,43.0,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,600 WILLOW AVE,NORTHERN,WILSON PARK,39.344181,-76.605988,"(39.344181,-76.605988)",STREET                                            ,1,-76.605988,39.344181
173876,24K05100,2024-11-16 20:49:00,6C,LARCENY,I,312.0,DK,DK,DK, ,2000 N CHARLES ST,EASTERN,CHARLES NORTH,39.312497,-76.616724,"(39.312497,-76.616724)",GROCERY/CONFECTION                                ,1,-76.616724,39.3124970000001
173864,24K05320,2024-11-16 21:15:00,6G,LARCENY,O,525.0,F,25.0,WHITE,UNKNOWN,800 WILBERT AVE,NORTHERN,WILSON PARK,39.345006,-76.604456,"(39.345006,-76.604456)",STREET                                            ,1,-76.604456,39.3450060000001
173026,24K05123,2024-11-16 21:45:00,4E,COMMON ASSAULT,I,512.0,F,27.0,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,2700 MILES AVE,NORTHERN,REMINGTON,39.319995,-76.622979,"(39.319995,-76.622979)",OTHER/RESIDENTIAL                                 ,1,-76.622979,39.3199950000001
171483,24K05154,2024-11-16 23:00:00,6J,LARCENY,I,512.0,F,47.0,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,100 W 29TH ST,NORTHERN,CHARLES VILLAGE,39.323039,-76.619488,"(39.323039,-76.619488)",OTHER/RESIDENTIAL                                 ,1,-76.619488,39.3230390000001
172191,24K05144,2024-11-16 23:53:00,4A,AGG. ASSAULT,O,515.0,M,59.0,WHITE,NOT_HISPANIC_OR_LATINO,500 E 38TH ST,NORTHERN,WAVERLY,39.335273,-76.608784,"(39.335273,-76.608784)",STREET                                            ,1,-76.608784,39.335273
170714,24K05167,2024-11-17 00:40:00,4E,COMMON ASSAULT,O,514.0,M,47.0,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,3200 SAINT PAUL ST,NORTHERN,CHARLES VILLAGE,39.326987,-76.6158,"(39.326987,-76.6158)",STREET                                            ,1,-76.6158,39.326987
173970,24K07470,2024-11-17 11:07:00,6J,LARCENY,I,512.0,F,38.0,WHITE,UNKNOWN,2700 ATKINSON AVE,NORTHERN,REMINGTON,39.319265,-76.624098,"(39.319265,-76.624098)",OTHER/RESIDENTIAL                                 ,1,-76.6240979999999,39.319265
169691,24K05271,2024-11-17 13:20:00,4A,AGG. ASSAULT,O,314.0,F,27.0,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,E 25TH ST,EASTERN,COLDSTREAM HOMESTEAD MONTEBELLO,39.31732,-76.597979,"(39.31732,-76.597979)",STREET                                            ,1,-76.597979,39.3173200000001
171399,24K05598,2024-11-17 14:00:00,3BJ,ROBBERY - CARJACKING,O,712.0,M,31.0,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,MCCULLOH ST,WESTERN,DRUID HEIGHTS,39.309626,-76.636665,"(39.309626,-76.636665)",STREET                                            ,1,-76.6366649999999,39.309626
170706,24K05310,2024-11-17 14:53:00,6C,LARCENY,I,514.0,DK,DK,DK, ,SAINT PAUL ST,NORTHERN,CHARLES VILLAGE,39.326975,-76.616072,"(39.326975,-76.616072)",CONVENIENCE STORE                                 ,1,-76.616072,39.3269750000001
174616,24K07060,2024-11-17 15:00:00,6F,LARCENY FROM AUTO,O,314.0,F,24.0,WHITE,UNKNOWN,600 E 25TH ST,EASTERN,EAST BALTIMORE MIDWAY,39.318179,-76.60629,"(39.318179,-76.60629)",CAR LOT-NEW/USED                                  ,1,-76.6062899999999,39.318179
174605,24K05348,2024-11-17 16:45:00,4A,AGG. ASSAULT,I,322.0,F,31.0,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,1600 N SPRING ST,EASTERN,OLIVER,39.30919,-76.598984,"(39.30919,-76.598984)",OTHER/RESIDENTIAL                                 ,1,-76.598984,39.3091900000001
170589,24K05617,2024-11-17 18:00:00,6G,LARCENY,O,732.0,F,75.0,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,PARKWOOD AVE,WESTERN,AUCHENTOROLY-PARKWOOD,39.315772,-76.646849,"(39.315772,-76.646849)",STREET                                            ,1,-76.646849,39.315772
170586,24K05401,2024-11-17 19:30:00,2A,RAPE,O,524.0,F,13.0,WHITE,NOT_HISPANIC_OR_LATINO,YORK RD,NORTHERN,RADNOR-WINSTON,39.349089,-76.60975,"(39.349089,-76.60975)",STREET                                            ,1,-76.60975,39.349089
170584,24K05537,2024-11-17 20:00:00,6F,LARCENY FROM AUTO,O,535.0,F,49.0,WHITE,UNKNOWN,2000 ROCKROSE AVE,NORTHERN,WOODBERRY,39.334015,-76.648109,"(39.334015,-76.648109)",STREET                                            ,1,-76.648109,39.3340150000001
171397,24K05389,2024-11-17 20:05:00,3A,ROBBERY,O,735.0,M,24.0,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,WHITELOCK ST,WESTERN,RESERVOIR HILL,39.314481,-76.632673,"(39.314481,-76.632673)",STREET                                            ,1,-76.632673,39.3144810000001
171396,24K05389,2024-11-17 20:05:00,3A,ROBBERY,O,735.0,M,23.0,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,WHITELOCK ST,WESTERN,RESERVOIR HILL,39.314481,-76.632673,"(39.314481,-76.632673)",STREET                                            ,1,-76.632673,39.3144810000001
174614,24K05409,2024-11-17 22:00:00,4E,COMMON ASSAULT,I,524.0,F,28.0,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,800 E COLD SPRING LN,NORTHERN,WILSON PARK,39.345474,-76.603928,"(39.345474,-76.603928)",OTHER/RESIDENTIAL                                 ,1,-76.6039279999999,39.345474
173965,24K05418,2024-11-17 22:40:00,6F,LARCENY FROM AUTO,O,512.0,F,47.0,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,2200 N HOWARD ST,NORTHERN,OLD GOUCHER,39.314247,-76.619414,"(39.314247,-76.619414)",GAS STATION                                       ,1,-76.6194139999999,39.3142470000001
173819,24K05425,2024-11-17 23:00:00,3BJ,ROBBERY - CARJACKING,O,314.0,F,69.0,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,AISQUITH ST,EASTERN,EAST BALTIMORE MIDWAY,39.315527,-76.600077,"(39.315527,-76.600077)",STREET                                            ,1,-76.6000769999999,39.315527
172339,24K05465,2024-11-18 01:00:00,7A,AUTO THEFT,O,411.0,F,38.0,WHITE,NOT_HISPANIC_OR_LATINO,KENNEWICK RD,NORTHEAST,EDNOR GARDENS-LAKESIDE,39.334624,-76.594246,"(39.334624,-76.594246)",STREET                                            ,1,-76.5942459999999,39.3346240000001
173066,24K05440,2024-11-18 01:28:00,6C,LARCENY,I,511.0,DK,DK,DK, ,900 W 36TH ST,NORTHERN,HAMPDEN,39.331203,-76.631536,"(39.331203,-76.631536)",CONVENIENCE STORE                                 ,1,-76.631536,39.3312030000001
173161,24K05493,2024-11-18 08:00:00,6J,LARCENY,I,314.0,F,26.0,WHITE,UNKNOWN,2100 HOMEWOOD AVE,EASTERN,EAST BALTIMORE MIDWAY,39.313706,-76.607183,"(39.313706,-76.607183)",OTHER/RESIDENTIAL                                 ,1,-76.607183,39.313706
172235,24K05532,2024-11-18 10:58:00,4A,AGG. ASSAULT,I,312.0,M,52.0,WHITE,HISPANIC_OR_LATINO,2300 MARYLAND AVE,EASTERN,OLD GOUCHER,39.315318,-76.618112,"(39.315318,-76.618112)",OTHER/RESIDENTIAL                                 ,1,-76.6181119999999,39.315318
170765,24K05586,2024-11-18 14:03:00,4E,COMMON ASSAULT,I,314.0,F,22.0,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,2000 HARFORD RD,EASTERN,EAST BALTIMORE MIDWAY,39.313487,-76.598787,"(39.313487,-76.598787)",WHOLESALEDISC. STOR                               ,1,-76.598787,39.3134870000001
170766,24K05586,2024-11-18 14:03:00,4E,COMMON ASSAULT,I,314.0,F,28.0,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,2000 HARFORD RD,EASTERN,EAST BALTIMORE MIDWAY,39.313487,-76.598787,"(39.313487,-76.598787)",WHOLESALEDISC. STOR                               ,1,-76.598787,39.3134870000001
172244,24K06066,2024-11-18 19:00:00,3A,ROBBERY,O,511.0,M,17.0,AMERICAN_INDIAN_OR_ALASKA_NATIVE,NOT_HISPANIC_OR_LATINO,CHESTNUT AVE,NORTHERN,HAMPDEN,39.328725,-76.629324,"(39.328725,-76.629324)",STREET                                            ,1,-76.6293239999999,39.3287250000001
170678,24K05680,2024-11-18 19:05:00,7A,AUTO THEFT,O,322.0,M,40.0,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,AISQUITH ST,EASTERN,OLIVER,39.31037005470618,-76.60264398966193,"(39.31037005470618,-76.60264398966193)",SHED/GARAGE                                       ,1,-76.6026439899999,39.3103700550001
171493,24K05711,2024-11-18 20:59:00,3C,ROBBERY - COMMERCIAL,I,524.0,DK,DK,DK, ,YORK RD,NORTHERN,RADNOR-WINSTON,39.351817,-76.60983,"(39.351817,-76.60983)",DRUG STORE / MED  BLDG                            ,1,-76.60983,39.351817
171494,24K05711,2024-11-18 20:59:00,3A,ROBBERY,I,524.0,M,19.0,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,YORK RD,NORTHERN,RADNOR-WINSTON,39.351817,-76.60983,"(39.351817,-76.60983)",DRUG STORE / MED  BLDG                            ,1,-76.60983,39.351817
169710,24K05756,2024-11-19 00:02:00,6J,LARCENY,I,322.0,F,32.0,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,1600 N SPRING ST,EASTERN,OLIVER,39.30919,-76.598984,"(39.30919,-76.598984)",OTHER/RESIDENTIAL                                 ,1,-76.598984,39.3091900000001
169882,24K05750,2024-11-19 00:44:00,4E,COMMON ASSAULT,I,514.0,M,30.0,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,3400 N CALVERT ST,NORTHERN,CHARLES VILLAGE,39.32928113697195,-76.61490116108249,"(39.32928113697195,-76.61490116108249)",DRUG STORE / MED  BLDG                            ,1,-76.614901161,39.3292811370001
170665,24K05782,2024-11-19 05:10:00,6C,LARCENY,I,511.0,DK,DK,DK, ,3600 KESWICK RD,NORTHERN,WYMAN PARK,39.332177,-76.628007,"(39.332177,-76.628007)",CONVENIENCE STORE                                 ,1,-76.628007,39.3321770000001
168904,24K05831,2024-11-19 08:50:00,4E,COMMON ASSAULT,I,322.0,M,42.0,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,N BROADWAY,EASTERN,EAST BALTIMORE MIDWAY,39.313403,-76.596804,"(39.313403,-76.596804)",PUBLIC BUILDING                                   ,1,-76.596804,39.3134030000001
169718,24K05863,2024-11-19 10:00:00,6D,LARCENY,I,521.0,DK,DK,DK, ,1000 W 41ST ST,NORTHERN,HOES HEIGHTS,39.337532,-76.634497,"(39.337532,-76.634497)",CONVENIENCE STORE                                 ,1,-76.634497,39.3375320000001
168826,24K05880,2024-11-19 11:30:00,7A,AUTO THEFT,I,515.0,M,36.0,WHITE,NOT_HISPANIC_OR_LATINO,ELLERSLIE AVE,NORTHERN,WAVERLY,39.32991,-76.60368,"(39.32991,-76.60368)",SCHOOL                                            ,1,-76.6036799999999,39.32991
168827,24K05888,2024-11-19 12:27:00,4E,COMMON ASSAULT,O,513.0,F,36.0,WHITE,NOT_HISPANIC_OR_LATINO,2600 GREENMOUNT AVE,NORTHERN,BETTER WAVERLY,39.319816,-76.609393,"(39.319816,-76.609393)",STREET                                            ,1,-76.609393,39.3198160000001
169711,24K35687,2024-11-19 15:00:00,6J,LARCENY,I,731.0,F,65.0,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,2000 N FULTON AVE,WESTERN,PENN NORTH,39.311283,-76.646372,"(39.311283,-76.646372)",OTHER/RESIDENTIAL                                 ,1,-76.646372,39.3112830000001
170565,24K05948,2024-11-19 15:10:00,4E,COMMON ASSAULT,I,313.0,F,63.0,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,100 E 20TH ST,EASTERN,BARCLAY,39.312363,-76.614318,"(39.312363,-76.614318)",OTHER/RESIDENTIAL                                 ,1,-76.614318,39.3123630000001
170568,24K05939,2024-11-19 15:22:00,6J,LARCENY,O,521.0,M,15.0,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,FALLS RD,NORTHERN,MEDFIELD,39.337646,-76.63746,"(39.337646,-76.63746)",STREET                                            ,1,-76.63746,39.3376460000001
168911,24K07150,2024-11-19 15:30:00,7A,AUTO THEFT,O,513.0,M,27.0,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,N CALVERT ST,NORTHERN,CHARLES VILLAGE,39.318409,-76.614331,"(39.318409,-76.614331)",STREET                                            ,1,-76.6143309999999,39.318409
168914,24K35677,2024-11-19 17:36:00,6J,LARCENY,I,315.0,F,32.0,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,1700 MONTPELIER ST,EASTERN,COLDSTREAM HOMESTEAD MONTEBELLO,39.319339,-76.594598,"(39.319339,-76.594598)",OTHER/RESIDENTIAL                                 ,1,-76.594598,39.3193390000001
168912,24K06145,2024-11-19 20:00:00,6F,LARCENY FROM AUTO,O,412.0,F,27.0,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,1300 PENTWOOD RD,NORTHEAST,NEW NORTHWOOD,39.348361,-76.595073,"(39.348361,-76.595073)",SHED/GARAGE                                       ,1,-76.595073,39.3483610000001
168913,24K06145,2024-11-19 20:00:00,6F,LARCENY FROM AUTO,O,412.0,M,28.0,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,1300 PENTWOOD RD,NORTHEAST,NEW NORTHWOOD,39.348361,-76.595073,"(39.348361,-76.595073)",SHED/GARAGE                                       ,1,-76.595073,39.3483610000001
170492,24K06083,2024-11-19 22:30:00,3A,ROBBERY,O,525.0,M,40.0,WHITE,NOT_HISPANIC_OR_LATINO,100 W 39TH ST,NORTHERN,TUSCANY-CANTERBURY,39.33581290725755,-76.62098373322706,"(39.33581290725755,-76.62098373322706)",STREET                                            ,1,-76.6209837329999,39.335812907
169716,24K06087,2024-11-19 22:45:00,3A,ROBBERY,O,512.0,M,18.0,WHITE,NOT_HISPANIC_OR_LATINO,N CHARLES ST,NORTHERN,JOHNS HOPKINS HOMEWOOD,39.33086183401538,-76.61809757237229,"(39.33086183401538,-76.61809757237229)",STREET                                            ,1,-76.618097572,39.3308618340001
169003,24K06087,2024-11-19 22:45:00,3A,ROBBERY,O,512.0,M,19.0,WHITE,NOT_HISPANIC_OR_LATINO,N CHARLES ST,NORTHERN,JOHNS HOPKINS HOMEWOOD,39.33086183401538,-76.61809757237229,"(39.33086183401538,-76.61809757237229)",STREET                                            ,1,-76.618097572,39.3308618340001
169634,24K06097,2024-11-19 23:20:00,3A,ROBBERY,O,514.0,M,46.0,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,ELLERSLIE AVE,NORTHERN,BETTER WAVERLY,39.327001,-76.603925,"(39.327001,-76.603925)",STREET                                            ,1,-76.6039249999999,39.3270010000001
170822,24K06106,2024-11-20 00:15:00,4E,COMMON ASSAULT,I,735.0,F,27.0,WHITE,HISPANIC_OR_LATINO,2500 BROOKFIELD AVE,WESTERN,RESERVOIR HILL,39.316185,-76.633847,"(39.316185,-76.633847)",OTHER/RESIDENTIAL                                 ,1,-76.6338469999999,39.3161850000001
172548,24K06140,2024-11-20 06:04:00,5A,BURGLARY,I,732.0,M,62.0,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,2800 WOODBROOK AVE,WESTERN,AUCHENTOROLY-PARKWOOD,39.314788,-76.646741,"(39.314788,-76.646741)",OTHER/RESIDENTIAL                                 ,1,-76.646741,39.3147880000001
170061,24K08136,2024-11-20 07:40:00,6J,LARCENY,I,325.0,F,33.0,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,1900 N BROADWAY,EASTERN,SOUTH CLIFTON PARK,39.31291,-76.59534,"(39.31291,-76.59534)",SCHOOL                                            ,1,-76.59534,39.31291
171633,24K06291,2024-11-20 08:00:00,6J,LARCENY,O,521.0,M,59.0,WHITE,UNKNOWN,HICKORY AVE,NORTHERN,HOES HEIGHTS,39.33985736242689,-76.63756708748592,"(39.33985736242689,-76.63756708748592)",VACANT LOT/WOODS                                  ,1,-76.637567087,39.339857362
171545,24K06159,2024-11-20 08:32:00,3BJ,ROBBERY - CARJACKING,O,511.0,M,43.0,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,3900 FLAMINGO PL,NORTHERN,HAMPDEN,39.335163,-76.63844,"(39.335163,-76.63844)",SHED/GARAGE                                       ,1,-76.6384399999999,39.3351630000001
171546,24K06164,2024-11-20 08:43:00,3A,ROBBERY,O,511.0,M,57.0,WHITE,UNKNOWN,1000 W 36TH ST,NORTHERN,HAMPDEN,39.331133,-76.633119,"(39.331133,-76.633119)",ATM MACHINES                                      ,1,-76.633119,39.3311330000001
171553,24K06177,2024-11-20 08:45:00,4E,COMMON ASSAULT,I,315.0,F,70.0,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,1500 HOMESTEAD ST,EASTERN,COLDSTREAM HOMESTEAD MONTEBELLO,39.322156,-76.5977,"(39.322156,-76.5977)",OTHER/RESIDENTIAL                                 ,1,-76.5977,39.3221560000001
171554,24K06177,2024-11-20 08:45:00,4E,COMMON ASSAULT,I,315.0,M,68.0,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,1500 HOMESTEAD ST,EASTERN,COLDSTREAM HOMESTEAD MONTEBELLO,39.322156,-76.5977,"(39.322156,-76.5977)",OTHER/RESIDENTIAL                                 ,1,-76.5977,39.3221560000001
171556,24K06208,2024-11-20 10:42:00,4E,COMMON ASSAULT,I,515.0,F,DK,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,700 MCKEWIN AVE,NORTHERN,WAVERLY,39.332809,-76.605001,"(39.332809,-76.605001)",OTHER/RESIDENTIAL                                 ,1,-76.605001,39.3328090000001
171547,24K06211,2024-11-20 11:00:00,6C,LARCENY,I,733.0,DK,DK,DK, ,2500 PENNSYLVANIA AVE,WESTERN,PENN NORTH,39.310233,-76.642609,"(39.310233,-76.642609)",DRUG STORE / MED  BLDG                            ,1,-76.6426089999999,39.310233
172454,24K06875,2024-11-20 15:15:00,6J,LARCENY,I,412.0,M,69.0,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,5100 KENILWORTH AVE,NORTHEAST,KENILWORTH PARK,39.349302,-76.600366,"(39.349302,-76.600366)",OTHER/RESIDENTIAL                                 ,1,-76.600366,39.3493020000001
171635,24K06330,2024-11-20 16:00:00,4E,COMMON ASSAULT,I,325.0,M,8.0,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,1600 NORMAL AVE,EASTERN,DARLEY PARK,39.316044,-76.595192,"(39.316044,-76.595192)",OTHER/RESIDENTIAL                                 ,1,-76.5951919999999,39.316044
172380,24K06302,2024-11-20 16:00:00,4E,COMMON ASSAULT,I,512.0,M,27.0,DK,HISPANIC_OR_LATINO,2600 HAMPDEN AVE,NORTHERN,REMINGTON,39.318773,-76.622981,"(39.318773,-76.622981)",OTHER/RESIDENTIAL                                 ,1,-76.622981,39.3187730000001
169982,24K06330,2024-11-20 16:00:00,4E,COMMON ASSAULT,I,325.0,F,27.0,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,1600 NORMAL AVE,EASTERN,DARLEY PARK,39.316044,-76.595192,"(39.316044,-76.595192)",OTHER/RESIDENTIAL                                 ,1,-76.5951919999999,39.316044
171639,24K06308,2024-11-20 16:50:00,4E,COMMON ASSAULT,I,513.0,M,35.0,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,BARCLAY ST,NORTHERN,ABELL,39.323498,-76.6112,"(39.323498,-76.6112)",SCHOOL                                            ,1,-76.6111999999999,39.323498
170819,24K07885,2024-11-20 17:00:00,5A,BURGLARY,I,312.0,F,20.0,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,W 22ND ST,EASTERN,CHARLES NORTH,39.31415951917658,-76.61681959086211,"(39.314159519176584,-76.61681959086211)",OTHER/RESIDENTIAL                                 ,1,-76.616819591,39.314159519
171630,24K06345,2024-11-20 18:25:00,4A,AGG. ASSAULT,I,514.0,F,38.0,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,600 HOMESTEAD ST,NORTHERN,BETTER WAVERLY,39.327209,-76.608379,"(39.327209,-76.608379)",OTHER/RESIDENTIAL                                 ,1,-76.608379,39.327209
171629,24K06345,2024-11-20 18:25:00,4A,AGG. ASSAULT,I,514.0,F,15.0,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,600 HOMESTEAD ST,NORTHERN,BETTER WAVERLY,39.327209,-76.608379,"(39.327209,-76.608379)",OTHER/RESIDENTIAL                                 ,1,-76.608379,39.327209
169894,24K06634,2024-11-20 19:00:00,6F,LARCENY FROM AUTO,I,521.0,F,56.0,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,400 SOMERSET RD,NORTHERN,ROLAND PARK,39.341877,-76.629975,"(39.341877,-76.629975)",OTHER/RESIDENTIAL                                 ,1,-76.6299749999999,39.3418770000001
170751,24K06452,2024-11-20 19:30:00,6F,LARCENY FROM AUTO,O,734.0,M,53.0,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,1200 WHITELOCK ST,WESTERN,PENN NORTH,39.311962,-76.638902,"(39.311962,-76.638902)",STREET                                            ,1,-76.638902,39.3119620000001
172547,24K06355,2024-11-20 19:40:00,6J,LARCENY,I,322.0,M,15.0,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,2000 N BROADWAY,EASTERN,SOUTH CLIFTON PARK,39.31291,-76.595351,"(39.31291,-76.595351)",OFFICE BUILDING                                   ,1,-76.5953509999999,39.31291
170826,24K06818,2024-11-20 20:00:00,4A,AGG. ASSAULT,I,514.0,F,4.0,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,3000 FRISBY ST,NORTHERN,BETTER WAVERLY,39.324525,-76.60785,"(39.324525,-76.60785)",OTHER/RESIDENTIAL                                 ,1,-76.60785,39.3245250000001
170827,24K06818,2024-11-20 20:00:00,4A,AGG. ASSAULT,I,514.0,F,14.0,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,3000 FRISBY ST,NORTHERN,BETTER WAVERLY,39.324525,-76.60785,"(39.324525,-76.60785)",OTHER/RESIDENTIAL                                 ,1,-76.60785,39.3245250000001
169975,24K06382,2024-11-20 21:00:00,4E,COMMON ASSAULT,I,312.0,F,20.0,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,2100 N CHARLES ST,EASTERN,CHARLES NORTH,39.313449,-76.61678,"(39.313449,-76.61678)",OTHER/RESIDENTIAL                                 ,1,-76.6167799999999,39.313449
170753,24K06414,2024-11-20 23:00:00,7A,AUTO THEFT,O,411.0,M,80.0,WHITE,UNKNOWN,3600 EDNOR RD,NORTHEAST,EDNOR GARDENS-LAKESIDE,39.332348,-76.599343,"(39.332348,-76.599343)",STREET                                            ,1,-76.599343,39.332348
171743,24K06460,2024-11-21 07:25:00,6J,LARCENY,O,733.0,F,27.0,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,W NORTH AVE,WESTERN,PENN NORTH,39.310296,-76.638408,"(39.310296,-76.638408)",STREET                                            ,1,-76.638408,39.3102960000001
169820,24K06578,2024-11-21 08:40:00,7A,AUTO THEFT,O,514.0,F,36.0,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,1100 E 33RD ST,NORTHERN,BETTER WAVERLY,39.32826,-76.600495,"(39.32826,-76.600495)",STREET                                            ,1,-76.600495,39.3282600000001
171746,24K06498,2024-11-21 08:50:00,7A,AUTO THEFT,O,315.0,M,29.0,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,MONTPELIER ST,EASTERN,COLDSTREAM HOMESTEAD MONTEBELLO,39.319889,-76.595238,"(39.319889,-76.595238)",STREET                                            ,1,-76.5952379999999,39.319889
171747,24K06498,2024-11-21 08:50:00,7A,AUTO THEFT,O,315.0,F,51.0,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,MONTPELIER ST,EASTERN,COLDSTREAM HOMESTEAD MONTEBELLO,39.319889,-76.595238,"(39.319889,-76.595238)",STREET                                            ,1,-76.5952379999999,39.319889
171739,24K06514,2024-11-21 10:31:00,6C,LARCENY,I,733.0,DK,DK,DK, ,2500 PENNSYLVANIA AVE,WESTERN,PENN NORTH,39.310233,-76.642609,"(39.310233,-76.642609)",WHOLESALEDISC. STOR                               ,1,-76.6426089999999,39.310233
169147,24K06602,2024-11-21 12:00:00,6J,LARCENY,I,511.0,F,89.0,WHITE,NOT_HISPANIC_OR_LATINO,3800 ROLAND AVE,NORTHERN,HAMPDEN,39.335049,-76.633006,"(39.335049,-76.633006)",OTHER/RESIDENTIAL                                 ,1,-76.633006,39.335049
